ProjectID,EmployeeID,Project_Name,Project_Description,Tech_Stack_Used,Domain,Project_Role,Project_Success_Score,Individual_Performance_Score
7702,1861,Customer Data Platform (CDP),"Built a platform to aggregate and unify customer data from multiple sources, providing a 360-degree view for marketing and support teams. The project utilized a tech stack including Go, Angular, Python, PostgreSQL, Kubernetes.","Go,Angular,Python,PostgreSQL,Kubernetes",SaaS,ML Engineer,0.68,0.8
7702,1796,Customer Data Platform (CDP),"Built a platform to aggregate and unify customer data from multiple sources, providing a 360-degree view for marketing and support teams. The project utilized a tech stack including Go, Angular, Python, PostgreSQL, Kubernetes.","Go,Angular,Python,PostgreSQL,Kubernetes",SaaS,Backend Developer,0.68,0.63
7702,1372,Customer Data Platform (CDP),"Built a platform to aggregate and unify customer data from multiple sources, providing a 360-degree view for marketing and support teams. The project utilized a tech stack including Go, Angular, Python, PostgreSQL, Kubernetes.","Go,Angular,Python,PostgreSQL,Kubernetes",SaaS,Performance Tester,0.68,0.64
7702,2112,Customer Data Platform (CDP),"Built a platform to aggregate and unify customer data from multiple sources, providing a 360-degree view for marketing and support teams. The project utilized a tech stack including Go, Angular, Python, PostgreSQL, Kubernetes.","Go,Angular,Python,PostgreSQL,Kubernetes",SaaS,Data Analyst,0.68,0.57
7702,1153,Customer Data Platform (CDP),"Built a platform to aggregate and unify customer data from multiple sources, providing a 360-degree view for marketing and support teams. The project utilized a tech stack including Go, Angular, Python, PostgreSQL, Kubernetes.","Go,Angular,Python,PostgreSQL,Kubernetes",SaaS,Product Owner,0.68,0.7
7703,1948,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including Docker, Vue.js, GCP.","Docker,Vue.js,GCP",E-commerce,Solution Architect,0.81,0.78
7703,2122,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including Docker, Vue.js, GCP.","Docker,Vue.js,GCP",E-commerce,SRE,0.81,0.83
7703,1947,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including Docker, Vue.js, GCP.","Docker,Vue.js,GCP",E-commerce,Interaction Designer,0.81,0.79
7703,1278,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including Docker, Vue.js, GCP.","Docker,Vue.js,GCP",E-commerce,Cloud Engineer,0.81,0.85
7703,1347,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including Docker, Vue.js, GCP.","Docker,Vue.js,GCP",E-commerce,Junior Coder,0.81,0.74
7703,1526,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including Docker, Vue.js, GCP.","Docker,Vue.js,GCP",E-commerce,Research Scientist,0.81,0.84
7704,1001,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including Vue.js, React, Docker, GCP, MongoDB.","Vue.js,React,Docker,GCP,MongoDB",E-commerce,Backend Developer,0.96,0.94
7704,1661,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including Vue.js, React, Docker, GCP, MongoDB.","Vue.js,React,Docker,GCP,MongoDB",E-commerce,Lead Developer,0.96,0.89
7704,1325,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including Vue.js, React, Docker, GCP, MongoDB.","Vue.js,React,Docker,GCP,MongoDB",E-commerce,Research Scientist,0.96,0.91
7704,1951,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including Vue.js, React, Docker, GCP, MongoDB.","Vue.js,React,Docker,GCP,MongoDB",E-commerce,Interaction Designer,0.96,0.99
7704,1662,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including Vue.js, React, Docker, GCP, MongoDB.","Vue.js,React,Docker,GCP,MongoDB",E-commerce,Interaction Designer,0.96,1.0
7705,1762,Real-time Fraud Detection Engine,"Built an AI/ML model using Python and TensorFlow to analyze transaction patterns in real-time, reducing fraudulent activities by 15%. The project utilized a tech stack including Java, Kafka, AWS, PostgreSQL, Python.","Java,Kafka,AWS,PostgreSQL,Python",Fintech,Program Manager,0.82,0.85
7705,1790,Real-time Fraud Detection Engine,"Built an AI/ML model using Python and TensorFlow to analyze transaction patterns in real-time, reducing fraudulent activities by 15%. The project utilized a tech stack including Java, Kafka, AWS, PostgreSQL, Python.","Java,Kafka,AWS,PostgreSQL,Python",Fintech,Program Manager,0.82,0.87
7706,1578,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including SQL, Java, FHIR, Azure, Python.","SQL,Java,FHIR,Azure,Python",Healthcare,UX Researcher,0.75,0.75
7706,1501,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including SQL, Java, FHIR, Azure, Python.","SQL,Java,FHIR,Azure,Python",Healthcare,Tech Lead,0.75,0.72
7707,1182,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including AWS, Go, PostgreSQL.","AWS,Go,PostgreSQL",SaaS,Junior Coder,0.75,0.68
7707,2012,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including AWS, Go, PostgreSQL.","AWS,Go,PostgreSQL",SaaS,Tech Lead,0.75,0.77
7707,2156,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including AWS, Go, PostgreSQL.","AWS,Go,PostgreSQL",SaaS,Backend Lead,0.75,0.77
7708,1930,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including React, SQL, Docker, GCP, MongoDB.","React,SQL,Docker,GCP,MongoDB",E-commerce,System Designer,0.78,0.77
7708,1574,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including React, SQL, Docker, GCP, MongoDB.","React,SQL,Docker,GCP,MongoDB",E-commerce,CI/CD Specialist,0.78,0.81
7708,1125,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including React, SQL, Docker, GCP, MongoDB.","React,SQL,Docker,GCP,MongoDB",E-commerce,Performance Tester,0.78,0.81
7709,1114,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including Docker, GCP, SQL.","Docker,GCP,SQL",E-commerce,Manual Tester,0.68,0.64
7709,1533,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including Docker, GCP, SQL.","Docker,GCP,SQL",E-commerce,System Designer,0.68,0.69
7710,1138,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including SQL, Java, Docker.","SQL,Java,Docker",Healthcare,Interaction Designer,0.67,0.66
7710,1581,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including SQL, Java, Docker.","SQL,Java,Docker",Healthcare,UX Researcher,0.67,0.67
7711,1438,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Kubernetes, Go, Elasticsearch.","Bash,Kubernetes,Go,Elasticsearch",Cybersecurity,Program Manager,0.66,0.66
7711,2153,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Kubernetes, Go, Elasticsearch.","Bash,Kubernetes,Go,Elasticsearch",Cybersecurity,Data Analyst,0.66,0.72
7711,2131,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Kubernetes, Go, Elasticsearch.","Bash,Kubernetes,Go,Elasticsearch",Cybersecurity,UX Researcher,0.66,0.75
7711,2145,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Kubernetes, Go, Elasticsearch.","Bash,Kubernetes,Go,Elasticsearch",Cybersecurity,SRE,0.66,0.61
7711,1552,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Kubernetes, Go, Elasticsearch.","Bash,Kubernetes,Go,Elasticsearch",Cybersecurity,ML Engineer,0.66,0.65
7711,1265,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Kubernetes, Go, Elasticsearch.","Bash,Kubernetes,Go,Elasticsearch",Cybersecurity,Lead Developer,0.66,0.7
7712,2026,Subscription Billing Platform,"Engineered a flexible billing system to handle various subscription tiers, usage-based pricing, and invoicing for a growing SaaS product. The project utilized a tech stack including AWS, Angular, Python.","AWS,Angular,Python",SaaS,UX Researcher,0.83,0.8
